entity_type,entity_id,address_raw,addr_line,locality,region,postal_code,country_iso3,source_accession,address_type,parse_confidence,addr_id
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1724542,,,,,,,0001213900-20-032817,,,7968b7f43be36bb229a003f18d040b1b
parent,1785566,,,,,,,0001213900-23-038650,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-23-038650,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-23-038650,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-23-038650,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-23-038650,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1785566,,,,,,,0001213900-22-024615,,,91c4dd4876b4cdbfc8fbdb2d5ee107e2
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1687277,,,,,,,0001213900-21-026496,,,98797fda91bf69674b9983b89f96a6cc
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-25-035775,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-24-037206,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-23-032571,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1684425,,,,,,,0001213900-22-022816,,,ab48f6152b56ccbc4f64c492795b26bf
parent,1932072,,,,,,,0001641172-25-006462,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001641172-25-006462,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001641172-25-006462,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001641172-25-006462,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001641172-25-006462,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1932072,,,,,,,0001493152-24-017222,,,9edd864135803c69d4934a19b1eda5a5
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1816815,,,,,,,0001493152-22-002688,,,16b16d22e5997a065cafd3aff8d6057c
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-25-000559,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-24-001097,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-24-001097,,,28dd818396670ed126e20ca3254dfb54
parent,1815566,,,,,,,0001731122-24-001097,,,28dd818396670ed126e20ca3254dfb54
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-23-033931,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-22-025838,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
parent,1754323,,,,,,,0001213900-21-036692,,,0cda1172636ed01ae06dbc0dc46c08db
