sub_uuid,parent_ticker,parent_cik10,subsidiary_name,jurisdiction_iso3,ownership_pct,first_seen_year,last_seen_year,accession,exhibit_label,parse_confidence,lineage
a9e5ac80-64d1-5e82-b948-96a9c22991d2,RETO,1687277,"Bejing REIT Technology Development Co., Ltd. (“Beijing REIT”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
1797b078-7e39-5f47-9b0e-c647cf1e22c1,RETO,1687277,"Xinyi REIT Ecological Technology Co., Ltd. (“REIT Ecological”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
ab61f6c2-e090-56fd-9a2d-33bf29d564b8,RETO,1687277,"Gu’an REIT Machinery Manufacturing Co., Ltd. (“Gu’an REIT”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
98178c60-5c3f-5fb8-83af-cec17efce4b0,RETO,1687277,"Beijing REIT Ecological Engineering and Technology Co., Ltd. (“REIT Eco Engineering”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
a1f74bfa-8436-52ea-afe9-46ce8e08c5e1,RETO,1687277,"Langfang Ruirong Mechanical and Electrical Equipment Co., Ltd.(“Ruirong”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
dfecb1ab-d2b3-5a11-b30c-a09375364577,RETO,1687277,"Nanjing Dingxuan Environment Protection Technology Development Co., Ltd. (“Dingxuan”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
3ae02729-e78f-504f-b505-f7ab60ad5585,RETO,1687277,"REIT Technology Development (America), Inc.",USA,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
fea48230-2699-5bb0-9cd9-43a1c1b3256c,RETO,1687277,"REIT Mingsheng Environment Protection Construction Materials (Changjiang) Co., Ltd. (“REIT Changjiang”)",CHN,84.32,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
cf735cc9-09a7-52c6-9a66-c0be7e254978,RETO,1687277,"Hainan REIT Construction Project Co., Ltd.",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
30673ee3-4616-5abf-a290-d3e425cb2d67,RETO,1687277,"REIT Xinyi New Material Co., Ltd (“REIT Xinyi”)",IND,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
2a7d3323-25fe-5097-bbda-c76fc85e67ba,RETO,1687277,REIT Q Green Machines Private Limited,IND,51.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
a06c0824-c308-5ce3-ab00-3ce909d0da4e,RETO,1687277,"REIT Ecological Technology Co., Ltd. (“REIT Yancheng”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
bf3a750e-710c-5b89-9df9-33bc0564fe23,RETO,1687277,"Datong Ruisheng Environment Protection Engineering Co., Ltd. (“Datong Ruisheng”)",CHN,100.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
2c29d0f4-044b-5173-afae-cda22b7acae9,RETO,1687277,"Yunnan Litu Technology Development Co., Ltd. (“Yunnan Litu”)",CHN,55.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
6e49dc88-a459-556b-b68e-ba98fb52ecbc,RETO,1687277,"Yangbi Litu Ecological Technology Co., Ltd. (“Yangbi Litu”)",CHN,55.0,2021,2021,0001213900-21-026496,EX-21.1,1.0,companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm
b8f72a48-f432-5440-9ed1-39405dd5bfeb,PETZ,1684425,TDH HK Limited,HKG,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
63d0eea2-bee0-5a45-914b-8681991fac0b,PETZ,1684425,TDH Foods Limited,HKG,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
f3a8d706-0bbc-56a8-a234-1b7eefd89ffd,PETZ,1684425,TDH Income Corporation,USA,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
2a0c7fef-006f-591a-b6e8-8445a03a10f5,PETZ,1684425,Vigour Management Limited,VGB,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
78ae316f-1282-588a-a02d-682f16eb4c01,PETZ,1684425,TDH Group BVBA,BEL,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
31d486f0-7dfa-538c-abeb-a56af4b11629,PETZ,1684425,"Beijing Wenxin Company., Ltd.",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
fa45bb1f-7d77-5783-afdb-f2b33c930c21,PETZ,1684425,"Qingdao Tiandihui Pet Foodstuffs Co., Ltd",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
1c643b4e-25af-5218-9f30-0703ad8f1df1,PETZ,1684425,"Qingdao Tiandihui Foodstuffs Sales Co., Ltd",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
250942fd-70ca-508e-a9c2-a44473c9efab,PETZ,1684425,Ruby21Noland LLC,USA,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
015e4a83-8c60-50d8-8918-a2e8b8573e3c,PETZ,1684425,Hardees2470 LLC,USA,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
05988496-af8f-5982-8cfd-edcdfc6b37f1,PETZ,1684425,"Qingdao Chihong Information Consulting Co., Ltd.",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
f17353f9-c495-5eeb-901f-90986b58b52b,PETZ,1684425,"Beijing Jingshi Commercial Management Co., Ltd.",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
6cc8cfb5-0abe-5261-9616-0ffde67b6fd9,PETZ,1684425,Hengzhuo Investment Limited,HKG,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
d0f3bcba-2fe0-5755-8091-685f287d6ec6,PETZ,1684425,"Beijing Ruihe Commercial Management Co., Ltd.",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
cf345c62-43ad-5e07-8044-347f3b01c161,PETZ,1684425,"Beijing Ruihe Space Commercial Management Co., Ltd",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
5159cfa7-7a2a-57cb-b349-248e1f9967cf,PETZ,1684425,"Beijing Ruihe Space Commercial Management Co., Ltd.",CHN,,2025,2025,0001213900-25-035775,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-25-035775\EX-21.1.htm
6fde0492-8bc4-5ea7-a068-6bef740ad96b,PETZ,1684425,Far Ling’s Inc.,USA,,2024,2024,0001213900-24-037206,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-24-037206\EX-21.1.htm
610144bc-f3bd-5285-ab7b-4d1b6562927b,PETZ,1684425,"Bo Ling’s Chinese Restaurnat, Inc.",USA,,2024,2024,0001213900-24-037206,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-24-037206\EX-21.1.htm
5ecb4f0d-0ec4-5c65-9d38-d9015f2e1627,PETZ,1684425,"Qingdao Tiandihui Foodstuffs Co., Ltd.",CHN,,2023,2023,0001213900-23-032571,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-23-032571\EX-21.1.htm
84f7d3e5-60cd-5656-ab25-a427ebae9186,PETZ,1684425,"Beijing Chongai Jiujui Cultural Communication Co., Ltd.",CHN,,2023,2023,0001213900-23-032571,EX-21.1,1.0,companies\PETZ\exhibits\0001213900-23-032571\EX-21.1.htm
e054f777-1724-55f3-b4f5-824887b96042,LOBO,1932072,LOBO Holdings Ltd.,HKG,,2025,2025,0001641172-25-006462,EX-21.1,1.0,companies\LOBO\exhibits\0001641172-25-006462\EX-21.1.htm
8ce880ac-de55-5c9b-b227-a74833a93385,LOBO,1932072,"Jiangsu LOBO Electronic Vehicle Co., Ltd",CHN,,2025,2025,0001641172-25-006462,EX-21.1,1.0,companies\LOBO\exhibits\0001641172-25-006462\EX-21.1.htm
70719132-d3d4-5e20-b1a7-03ac6e1d98d2,LOBO,1932072,"Beijing LOBO Intelligent Machine Co., Ltd",CHN,,2025,2025,0001641172-25-006462,EX-21.1,1.0,companies\LOBO\exhibits\0001641172-25-006462\EX-21.1.htm
4aade7f5-91af-5708-9ece-971b2d4028df,LOBO,1932072,"Tianjin LOBO Intelligent Robot Co., Ltd",CHN,,2025,2025,0001641172-25-006462,EX-21.1,1.0,companies\LOBO\exhibits\0001641172-25-006462\EX-21.1.htm
8c4a35a1-88ef-5d2d-b69a-467e3e90583a,LOBO,1932072,"Tianjin Bibosch Intelligent Technology Co., Ltd",CHN,,2025,2025,0001641172-25-006462,EX-21.1,1.0,companies\LOBO\exhibits\0001641172-25-006462\EX-21.1.htm
737495d5-ae65-5bc7-af56-c3ec106d9837,LOBO,1932072,"Wuxi Jinbang Electric Vehicle Manufacturing Co., Ltd",CHN,,2024,2024,0001493152-24-017222,EX-21.1,1.0,companies\LOBO\exhibits\0001493152-24-017222\EX-21.1.htm
f59a683c-df7a-5e64-95f4-ce77ebfe77c0,LOBO,1932072,Guangzhou LOBO Intelligent Technologies Co. Ltd,CHN,,2024,2024,0001493152-24-017222,EX-21.1,1.0,companies\LOBO\exhibits\0001493152-24-017222\EX-21.1.htm
d5ce3cad-8575-5eb9-b620-68ce52ff0fc4,BON,1816815,,,100.0,2022,2022,0001493152-22-002688,EX-21.1,1.0,companies\BON\exhibits\0001493152-22-002688\EX-21.1.htm
079547b8-c7ba-5c98-b15e-e07db8aad52a,IFBD,1815566,Inforbird Technologies Limited,HKG,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
a25ca2ae-60e5-5ed7-b237-68e050e0cd34,IFBD,1815566,Lightyear Technology Pte. Ltd,SGP,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
b73dc2b1-10a8-5908-bbaa-37bb3d2bb232,IFBD,1815566,"Guangnian Zhiyuan (Beijing) Technology Co., Ltd",CHN,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
b4ef2be1-e800-54b0-bc49-1dc3717c3a07,IFBD,1815566,"Beijing Suowangda Technology Development Co., Ltd",CHN,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
b7a9b4eb-18a4-5af9-9d55-be3b8b2d4c09,IFBD,1815566,Pure Tech Global Limited,CHN,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
640a686a-0258-5241-96e0-14ae7c132695,IFBD,1815566,Pure Media Limited,HKG,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
a4892fff-ce94-5d12-9365-06f9048a1f0d,IFBD,1815566,"Pinmu Century (Beijing) Marketing Technology Co., Ltd",CHN,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
627e9f66-aa51-51d5-a6ac-d62efcae0667,IFBD,1815566,Zhenxi Brand Marketing Consulting (Shanghai) Centre,CHN,,2025,2025,0001731122-25-000559,EX-21.1,1.0,companies\IFBD\exhibits\0001731122-25-000559\EX-21.1.htm
6f49fafd-71a2-59dd-8623-768ff8e78759,XTKG,1754323,Powerbridge Holdings Limited,HKG,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
1d54496d-c937-517a-9b32-b08b51fa5580,XTKG,1754323,DTI Group Limited,HKG,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
c79e0e18-9c36-53fc-a61f-511f074b9ae9,XTKG,1754323,"Hong Kong Anxin Jieda Co., Ltd.",HKG,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
8d5d52d4-94d1-59c1-b240-8c80d4f6bdc1,XTKG,1754323,"Hongding Technology Co., Limited",HKG,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
6f6e8735-7772-51a0-80af-ddc94b4c20cc,XTKG,1754323,"SmartConn Co., Limited",HKG,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
37bd8dc1-63a5-5315-a193-cb9e715eaf82,XTKG,1754323,"Hongxi Data Technology Co., Ltd.",MAC,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
343d0036-05f1-51c0-9b41-a70aa43a1d18,XTKG,1754323,Powercrypto USA Inc.,USA,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
1dcb2859-351b-5c29-9ba3-eb68c452dc0c,XTKG,1754323,Boxinrui International Holdings Limited,VGB,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
1e73335b-2660-5d09-ad94-0cab54e18492,XTKG,1754323,"Powercrypto Holdings Pte, Ltd.",SGP,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
ff847af0-f975-5f1c-a5cd-048e4d199498,XTKG,1754323,DTI Jiangsu Corporation Limited,CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
87e36033-4590-5db8-93e2-2048f0e07a8b,XTKG,1754323,"Jumuqi (Beijing) Culture Communication Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
2003ec4b-1245-5c94-ac01-e97e895d04d5,XTKG,1754323,"Jumuqi (Beijing) Technology Development Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
23376604-3c80-5a3e-b5e2-13399822dd7c,XTKG,1754323,"Leiben Intelligent Security System (Shanghai) Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
40bc90d1-73e2-5c4b-a55d-4b3783ba5773,XTKG,1754323,"Metafusion Digital Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
d97e4b66-83e7-5e67-86ff-ae295a6ab157,XTKG,1754323,"Ningbo Zhijing Tongfu Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
0d5c5eb9-ffeb-5d8d-affb-b70748551959,XTKG,1754323,"Powerbridge Technologies Group Co., Ltd",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
63b3b648-4de4-5252-a002-10520cb178e2,XTKG,1754323,"Powermeta Digital Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
2f9c5ab5-cb7a-5bb8-9a69-a020ea223819,XTKG,1754323,"Powerstream Capital Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
db6e7ccf-08b1-58d4-8a37-9c21e23bf9ae,XTKG,1754323,"Powerstream Supply Chain Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
0d82095f-06e6-5735-ab31-4f0e51b06091,XTKG,1754323,"Shanghai Stamp Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
6c67ad4b-4f88-5778-a38b-c77907711725,XTKG,1754323,"Shenzhen Hongding Interconnect Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
96160733-fddd-504c-ab5f-a59814d007fb,XTKG,1754323,"Shenzhen Honghao Internet Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
0a83460c-c275-53de-8dcb-c8b5c047fe07,XTKG,1754323,"Ascendent Insights Education Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
c4168a0e-80db-5bec-bcd6-92583535db98,XTKG,1754323,"Wuhan Honggang Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
67c9c52c-81ec-52ef-ba71-8e2bb7e0332b,XTKG,1754323,"Zhuhai Hongyang Supply Chain Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
6315cc85-d05b-5018-8223-f4daa33c75f0,XTKG,1754323,"Chongqing Hongqiao Zhixin Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
1502e14d-0771-5916-8a95-57e786afc47f,XTKG,1754323,"Hunan Powerverse Digital Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
ad38ce16-18e3-5a18-a6ca-299951111797,XTKG,1754323,"Xingtai Ningyao Technology Co., Ltd.",CHN,,2023,2023,0001213900-23-033931,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-23-033931\EX-21.1.htm
de26a32b-3065-5e0c-8421-12dfa1215306,XTKG,1754323,"Powerbridge Technologies Hong Kong Co., Limited",HKG,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
e10c3891-9df5-5c81-a2d8-941f7fa75911,XTKG,1754323,"POWERCRYPTO HOLDINGS PTE, LTD.",SGP,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
7713becd-a487-5097-a86d-151a7118a567,XTKG,1754323,"Zhuhai Powerbridge Technologies Co., Ltd",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
fdd2b45f-ae62-593b-9576-38775a5fc901,XTKG,1754323,"Shenzhen Hongding Internet Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
79179e42-48db-546c-b1eb-5c0ab43f35e2,XTKG,1754323,"Hunan Xinfei Digital Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
f158df13-edae-5983-a964-9a1df178661a,XTKG,1754323,"Zhanjiang Hongqin Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
d38356c7-2de2-564e-933a-2a42058189f5,XTKG,1754323,"Ningbo Zhijing Tong Service Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
52e709fe-2ed6-5e6d-93e2-4b399dccd9e6,XTKG,1754323,"Chongqing Powerbridge Zhixin Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
266137ae-5ea8-5770-946b-d53a7990acc0,XTKG,1754323,"Shantou Hongrui Information Technology Co., Ltd.",CHN,,2022,2022,0001213900-22-025838,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-22-025838\EX-21.1.htm
38e45676-bad7-5814-b2ee-2736c60df228,XTKG,1754323,"Powerbridge Technologies Co., Limited",HKG,,2021,2021,0001213900-21-036692,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-21-036692\EX-21.1.htm
b410d966-e093-54cc-8f36-0c177ccfb323,XTKG,1754323,"Ningbo Powerbridge Pet Products Cross- border E-Commerce Servise Co., Ltd.",CHN,,2021,2021,0001213900-21-036692,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-21-036692\EX-21.1.htm
9e8b606a-3463-5e33-b0d4-cb2e72fa267a,XTKG,1754323,"Chongqnig Hongqiao Zhixin Technology Co., Ltd.",CHN,,2021,2021,0001213900-21-036692,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-21-036692\EX-21.1.htm
fb1f0fc4-3d00-5a1b-b376-9d1e7aeeda8c,XTKG,1754323,"Hongding Technology Hong Kong Co., Limited",HKG,,2021,2021,0001213900-21-036692,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-21-036692\EX-21.1.htm
0a696e20-6088-5d4a-b087-dfece9648f52,XTKG,1754323,"Shenzhen Hongding Hulian Technologies Co., Ltd.",CHN,,2021,2021,0001213900-21-036692,EX-21.1,1.0,companies\XTKG\exhibits\0001213900-21-036692\EX-21.1.htm
